Date,High,Low,Open,Close,Volume,Adj Close
2020-08-10,617.9500122070312,607.0,616.0,608.8499755859375,2028319.0,607.0584716796875
2020-08-11,613.9000244140625,606.0999755859375,609.8499755859375,608.75,1539043.0,606.9588012695312
2020-08-12,617.7000122070312,603.0999755859375,609.0,608.75,3419606.0,606.9588012695312
2020-08-13,614.0,598.0,610.0,599.75,2164005.0,597.9852905273438
2020-08-14,602.4000244140625,585.6500244140625,600.0,587.75,3151495.0,586.0205688476562
2020-08-17,594.2000122070312,585.9500122070312,591.4000244140625,589.0999755859375,1335395.0,587.3665771484375
2020-08-18,600.6500244140625,589.0,590.5,597.5999755859375,2224729.0,595.841552734375
2020-08-19,607.9500122070312,598.9500122070312,600.0,603.4500122070312,2344923.0,601.6743774414062
2020-08-20,600.0,590.0999755859375,599.0,595.0499877929688,1490688.0,593.299072265625
2020-08-21,608.9000244140625,596.1500244140625,599.2000122070312,598.0999755859375,2008763.0,596.340087890625
2020-08-24,605.4500122070312,597.0499877929688,599.7999877929688,598.75,1893376.0,596.9882202148438
2020-08-25,603.5999755859375,593.0,599.0,599.7999877929688,1802567.0,598.0350952148438
2020-08-26,603.0,588.6500244140625,603.0,592.0499877929688,2950978.0,590.3079223632812
2020-08-27,600.0,591.1500244140625,594.2000122070312,596.0499877929688,2947058.0,594.296142578125
2020-08-28,603.5,588.1500244140625,600.0,589.3499755859375,3638604.0,587.6158447265625
2020-08-31,594.75,567.0499877929688,594.75,574.7999877929688,3754563.0,573.108642578125
2020-09-01,586.0,570.75,581.5,579.2999877929688,3407301.0,577.595458984375
2020-09-02,590.0,576.7999877929688,581.4000244140625,580.8499755859375,2500786.0,579.140869140625
2020-09-03,589.0,579.25,583.7000122070312,582.2000122070312,1896035.0,580.4869384765625
2020-09-04,581.0,569.0499877929688,570.0,574.6500244140625,2618737.0,572.9591674804688
2020-09-07,594.5,571.1500244140625,576.5999755859375,591.8499755859375,3374335.0,590.1085205078125
2020-09-08,595.1500244140625,579.5,593.5,581.8499755859375,1896544.0,580.137939453125
2020-09-09,593.0,582.6500244140625,588.9000244140625,585.7000122070312,3391865.0,583.9766235351562
2020-09-10,603.0,587.4000244140625,589.5999755859375,601.5999755859375,3792160.0,599.8297729492188
2020-09-11,612.7000122070312,601.5999755859375,608.0,604.7999877929688,4564379.0,603.0203857421875
2020-09-14,610.0,595.2000122070312,610.0,599.4500122070312,2269701.0,597.6861572265625
2020-09-15,601.9500122070312,591.0499877929688,601.9500122070312,594.2000122070312,2371832.0,592.4515991210938
2020-09-16,604.9500122070312,592.7999877929688,594.5,598.5999755859375,2164876.0,596.838623046875
2020-09-17,598.0999755859375,588.2999877929688,593.0999755859375,591.8499755859375,1532457.0,590.1085205078125
2020-09-18,594.7999877929688,583.5,594.0,585.0999755859375,2587272.0,583.3783569335938
2020-09-21,589.7999877929688,577.25,587.0,579.3499755859375,1565889.0,577.645263671875
2020-09-22,587.5,566.2999877929688,576.0,579.4000244140625,2359295.0,577.6951904296875
2020-09-23,586.0999755859375,575.5999755859375,581.25,580.25,2210606.0,578.5426635742188
2020-09-24,580.7999877929688,572.7000122070312,574.7999877929688,577.6500244140625,3043353.0,575.9503173828125
2020-09-25,580.5,571.25,577.2999877929688,577.5,2059527.0,575.8007202148438
2020-09-28,583.2999877929688,577.0499877929688,579.2000122070312,581.2000122070312,1591462.0,579.4898681640625
2020-09-29,586.7999877929688,563.75,586.7999877929688,570.7999877929688,4157096.0,569.1204223632812
2020-09-30,571.9500122070312,555.9500122070312,571.7999877929688,559.4000244140625,4906751.0,557.7540283203125
2020-10-01,572.0,562.25,568.0,569.2000122070312,1477355.0,567.525146484375
2020-10-05,576.9500122070312,565.3499755859375,572.0,574.75,2490303.0,573.058837890625
2020-10-06,586.2000122070312,575.75,577.5,582.0499877929688,5665979.0,580.3373413085938
2020-10-07,587.1500244140625,575.0,585.0,578.9500122070312,2588117.0,577.2464599609375
2020-10-08,586.5,577.0999755859375,586.5,583.1500244140625,9288093.0,581.4341430664062
2020-10-09,589.0,568.5999755859375,587.0,573.7999877929688,4555998.0,572.1116333007812
2020-10-12,577.0,560.2000122070312,576.4500122070312,563.4000244140625,2349521.0,561.7422485351562
2020-10-13,571.9500122070312,559.7000122070312,564.4000244140625,566.7000122070312,2122487.0,565.0325317382812
2020-10-14,574.7999877929688,558.0,564.9000244140625,572.3499755859375,3958474.0,570.6658935546875
2020-10-15,574.0,560.0499877929688,573.0,561.5,1772762.0,559.8478393554688
2020-10-16,566.25,559.5,562.9500122070312,561.1500244140625,2117294.0,559.4989013671875
